,CNTY_NM,X (Lat),Y (Long),CNTY_NBR,FIPS,time,temp,coco,WIND_recu_mw,NG_recu_mw,COAL_recu_mw,SOLAR_recu_mw,ESR_recu_mw,HYDRO_recu_mw,NUCLEAR_recu_mw
2598,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 06:00:00,3.0,,0,533,0,0,0,50,0
2599,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 07:00:00,3.0,,0,533,0,0,0,50,0
2600,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 08:00:00,0.3,,0,533,0,0,0,50,0
2601,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 09:00:00,2.0,,0,533,0,0,0,50,0
2602,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 10:00:00,1.0,,0,533,0,0,0,50,0
2603,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 11:00:00,1.0,,0,533,0,0,0,50,0
2604,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 12:00:00,1.0,,0,533,0,0,0,50,0
2605,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 13:00:00,1.0,,0,533,0,0,0,50,0
2606,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 14:00:00,1.0,,0,614,0,0,0,50,0
2607,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 15:00:00,2.0,,0,519,0,0,0,50,0
2608,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 16:00:00,2.0,,0,519,0,0,0,50,0
2609,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 17:00:00,4.0,,0,519,0,0,0,50,0
2610,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 18:00:00,4.0,,0,519,0,0,0,50,0
2611,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 19:00:00,6.0,,0,519,0,0,0,50,0
2612,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 20:00:00,7.0,,0,519,0,0,0,50,0
2613,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 21:00:00,7.0,,0,519,0,0,0,50,0
2614,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 22:00:00,4.0,,0,519,0,0,0,50,0
2615,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-18 23:00:00,3.0,,0,519,0,0,0,50,0
2616,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 00:00:00,2.0,,0,519,0,0,0,50,0
2617,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 01:00:00,2.0,,0,519,0,0,0,50,0
2618,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 02:00:00,2.0,,0,519,0,0,0,50,0
2619,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 03:00:00,1.0,,0,519,0,0,0,50,0
2620,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 04:00:00,1.0,,0,519,0,0,0,50,0
2621,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 05:00:00,0.0,,0,519,0,0,0,50,0
2622,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 06:00:00,-1.0,,0,519,0,0,0,50,0
2623,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 07:00:00,-1.0,,0,519,0,0,0,50,0
2624,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 08:00:00,-2.0,,0,519,0,0,0,50,0
2625,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 09:00:00,-2.0,,0,519,0,0,0,50,0
2626,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 10:00:00,-2.0,,0,519,0,0,0,50,0
2627,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 11:00:00,-3.0,,0,519,0,0,0,50,0
2628,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 12:00:00,-3.0,,0,519,0,0,0,50,0
2629,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 13:00:00,-2.0,,0,519,0,0,0,50,0
2630,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 14:00:00,0.0,,0,519,0,0,0,50,0
2631,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 15:00:00,2.0,,0,519,0,0,0,50,0
2632,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 16:00:00,5.0,,0,519,0,0,0,50,0
2633,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 17:00:00,7.0,,0,519,0,0,0,50,0
2634,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 18:00:00,7.0,,0,519,0,0,0,50,0
2635,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 19:00:00,9.0,,0,519,0,0,0,50,0
2636,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 20:00:00,9.0,,0,519,0,0,0,50,0
2637,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 21:00:00,11.0,,0,519,0,0,0,50,0
2638,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 22:00:00,10.0,,0,626,0,0,0,50,0
2639,BRAZORIA,-95.45578479,29.19345387,20,48039,2021-02-19 23:00:00,9.0,,0,626,0,0,0,50,0
2640,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 00:00:00,15.0,,0,0,0,0,0,0,0
2641,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 01:00:00,11.0,,0,0,0,0,0,0,0
2642,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 02:00:00,7.0,,0,0,0,0,0,0,0
2643,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 03:00:00,6.0,,0,0,0,0,0,0,0
2644,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 04:00:00,5.0,,0,0,0,0,0,0,0
2645,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 05:00:00,5.0,,0,0,0,0,0,0,0
2646,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 06:00:00,2.0,,0,0,0,0,0,0,0
2647,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 07:00:00,2.0,,0,0,0,0,0,0,0
2648,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 08:00:00,3.0,,0,0,0,0,0,0,0
2649,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 09:00:00,4.0,,0,0,0,0,0,0,0
2650,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 10:00:00,4.0,5.0,0,0,0,0,0,0,0
2651,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 11:00:00,4.0,5.0,0,0,0,0,0,0,0
2652,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 12:00:00,4.0,5.0,0,0,0,0,0,0,0
2653,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 13:00:00,3.0,5.0,0,0,0,0,0,0,0
2654,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 14:00:00,4.0,5.0,0,0,0,0,0,0,0
2655,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 15:00:00,3.0,5.0,0,0,0,0,0,0,0
2656,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 16:00:00,3.0,5.0,20,0,0,0,0,0,0
2657,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 17:00:00,5.0,5.0,20,0,0,0,0,0,0
2658,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 18:00:00,5.0,5.0,20,0,0,0,0,0,0
2659,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 19:00:00,4.0,5.0,20,0,0,0,0,0,0
2660,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 20:00:00,3.0,,20,0,0,0,0,0,0
2661,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 21:00:00,3.0,5.0,20,0,0,0,0,0,0
2662,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 22:00:00,2.0,5.0,20,0,0,0,0,0,0
2663,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-10 23:00:00,1.0,5.0,20,0,0,0,0,0,0
2664,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 00:00:00,0.0,5.0,20,0,0,0,0,0,0
2665,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 01:00:00,0.0,5.0,20,0,0,0,0,0,0
2666,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 02:00:00,0.0,5.0,20,0,0,0,0,0,0
2667,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 03:00:00,0.0,5.0,20,0,0,0,0,0,0
2668,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 04:00:00,0.0,,20,0,0,0,0,0,0
2669,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 05:00:00,-1.0,5.0,20,0,0,0,0,0,0
2670,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 06:00:00,-1.0,5.0,20,0,0,0,0,0,0
2671,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 07:00:00,-1.0,5.0,20,0,0,0,0,0,0
2672,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 08:00:00,-2.0,5.0,20,0,0,0,0,0,0
2673,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 09:00:00,-2.0,5.0,20,0,0,0,0,0,0
2674,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 10:00:00,-2.0,5.0,20,0,0,0,0,0,0
2675,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 11:00:00,-2.0,5.0,20,0,0,0,0,0,0
2676,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 12:00:00,-2.0,5.0,20,0,0,0,0,0,0
2677,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 13:00:00,-2.0,5.0,20,0,0,0,0,0,0
2678,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 14:00:00,-3.0,5.0,20,0,0,0,0,0,0
2679,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 15:00:00,-3.0,5.0,20,0,0,0,0,0,0
2680,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 16:00:00,-3.0,,20,0,0,0,0,0,0
2681,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 17:00:00,-2.0,5.0,20,0,0,0,0,0,0
2682,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 18:00:00,-2.0,5.0,302,0,0,0,0,0,0
2683,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 19:00:00,-1.0,,302,0,0,0,0,0,0
2684,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 20:00:00,-1.0,5.0,302,0,0,0,0,0,0
2685,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 21:00:00,-1.0,,302,0,0,0,0,0,0
2686,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 22:00:00,-1.0,,302,0,0,0,0,0,0
2687,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-11 23:00:00,-1.0,,302,0,0,0,0,0,0
2688,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 00:00:00,-1.0,5.0,302,0,0,0,0,0,0
2689,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 01:00:00,-1.0,,302,0,0,0,0,0,0
2690,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 02:00:00,-1.0,,302,0,0,0,0,0,0
2691,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 03:00:00,-1.0,,302,0,0,0,0,0,0
2692,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 04:00:00,-1.0,,302,0,0,0,0,0,0
2693,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 05:00:00,-1.0,5.0,302,0,0,0,0,0,0
2694,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 06:00:00,-1.0,5.0,302,0,0,0,0,0,0
2695,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 07:00:00,-1.0,5.0,302,0,0,0,0,0,0
2696,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 08:00:00,-1.0,5.0,302,0,0,0,0,0,0
2697,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 09:00:00,-2.0,5.0,302,0,0,0,0,0,0
2698,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 10:00:00,-2.0,5.0,302,0,0,0,0,0,0
2699,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 11:00:00,-2.0,5.0,302,0,0,0,0,0,0
2700,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 12:00:00,-2.0,5.0,302,0,0,0,0,0,0
2701,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 13:00:00,-3.0,5.0,302,0,0,0,0,0,0
2702,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 14:00:00,-3.0,5.0,302,0,0,0,0,0,0
2703,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 15:00:00,-3.0,5.0,302,0,0,0,0,0,0
2704,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 16:00:00,-3.0,5.0,302,0,0,0,0,0,0
2705,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 17:00:00,-3.0,5.0,302,0,0,0,0,0,0
2706,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 18:00:00,-3.0,5.0,302,0,0,0,0,0,0
2707,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 19:00:00,-3.0,5.0,302,0,0,0,0,0,0
2708,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 20:00:00,-3.0,5.0,302,0,0,0,0,0,0
2709,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 21:00:00,-2.0,5.0,302,0,0,0,0,0,0
2710,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 22:00:00,-3.0,5.0,302,0,0,0,0,0,0
2711,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-12 23:00:00,-3.0,5.0,302,0,0,0,0,0,0
2712,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 00:00:00,-3.0,5.0,302,0,0,0,0,0,0
2713,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 01:00:00,-3.0,5.0,302,0,0,0,0,0,0
2714,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 02:00:00,-3.0,5.0,302,0,0,0,0,0,0
2715,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 03:00:00,-4.0,5.0,302,0,0,0,0,0,0
2716,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 04:00:00,-4.0,,302,0,0,0,0,0,0
2717,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 05:00:00,-4.0,,302,0,0,0,0,0,0
2718,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 06:00:00,-5.0,5.0,302,0,0,0,0,0,0
2719,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 07:00:00,-5.0,5.0,302,0,0,0,0,0,0
2720,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 08:00:00,-4.0,5.0,302,0,0,0,0,0,0
2721,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 09:00:00,-5.0,5.0,302,0,0,0,0,0,0
2722,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 10:00:00,-5.0,5.0,302,0,0,0,0,0,0
2723,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 11:00:00,-5.0,5.0,302,0,0,0,0,0,0
2724,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 12:00:00,-5.0,5.0,302,0,0,0,0,0,0
2725,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 13:00:00,-5.0,5.0,302,0,0,0,0,0,0
2726,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 14:00:00,-5.0,5.0,302,0,0,0,0,0,0
2727,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 15:00:00,-5.0,5.0,302,0,0,0,0,0,0
2728,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 16:00:00,-5.0,5.0,302,0,0,0,0,0,0
2729,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 17:00:00,-5.0,,302,0,0,0,0,0,0
2730,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 18:00:00,-5.0,,302,0,0,0,0,0,0
2731,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 19:00:00,-5.0,5.0,302,0,0,0,0,0,0
2732,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 20:00:00,-5.0,,302,0,0,0,0,0,0
2733,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 21:00:00,-5.0,,302,0,0,0,0,0,0
2734,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 22:00:00,-5.0,5.0,302,0,0,0,0,0,0
2735,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-13 23:00:00,-5.0,5.0,302,0,0,0,0,0,0
2736,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 00:00:00,-5.0,,302,0,0,0,0,0,0
2737,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 01:00:00,-5.0,,302,0,0,0,0,0,0
2738,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 02:00:00,-5.0,,302,0,0,0,0,0,0
2739,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 03:00:00,-5.0,,302,0,0,0,0,0,0
2740,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 04:00:00,-5.0,,302,0,0,0,0,0,0
2741,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 05:00:00,-5.0,5.0,302,0,0,0,0,0,0
2742,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 06:00:00,-5.0,5.0,302,0,0,0,0,0,0
2743,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 07:00:00,-5.0,5.0,302,0,0,0,0,0,0
2744,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 08:00:00,-5.0,5.0,302,0,0,0,0,0,0
2745,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 09:00:00,-5.0,5.0,302,0,0,0,0,0,0
2746,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 10:00:00,-5.0,5.0,302,0,0,0,0,0,0
2747,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 11:00:00,-5.0,5.0,302,0,0,0,0,0,0
2748,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 12:00:00,-5.0,5.0,302,0,0,0,0,0,0
2749,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 13:00:00,-6.0,5.0,302,0,0,0,0,0,0
2750,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 14:00:00,-6.0,5.0,302,0,0,0,0,0,0
2751,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 15:00:00,-7.0,14.0,302,0,0,0,0,0,0
2752,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 16:00:00,-7.0,14.0,302,0,0,0,0,0,0
2753,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 17:00:00,-7.0,14.0,302,0,0,0,0,0,0
2754,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 18:00:00,-8.0,14.0,302,0,0,0,0,0,0
2755,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 19:00:00,-8.0,14.0,302,0,0,0,0,0,0
2756,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 20:00:00,-6.3,,302,0,0,0,0,0,0
2757,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 21:00:00,-6.6,,302,0,0,0,0,0,0
2758,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 22:00:00,-7.0,,302,0,0,0,0,0,0
2759,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-14 23:00:00,-7.6,,302,0,0,0,0,0,0
2760,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 00:00:00,-9.5,,302,0,0,0,0,0,0
2761,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 01:00:00,-10.2,,302,0,0,0,0,0,0
2762,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 02:00:00,-10.7,,302,0,0,0,0,0,0
2763,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 03:00:00,-11.1,,302,0,0,0,0,0,0
2764,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 04:00:00,-11.3,,302,0,0,0,0,0,0
2765,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 05:00:00,-11.4,,302,0,0,0,0,0,0
2766,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 06:00:00,-11.8,,302,0,0,0,0,0,0
2767,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 07:00:00,-12.0,,302,0,0,0,0,0,0
2768,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 08:00:00,-13.4,,302,0,0,0,0,0,0
2769,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 09:00:00,-13.6,,302,0,0,0,0,0,0
2770,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 10:00:00,-13.7,,302,0,0,0,0,0,0
2771,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 11:00:00,-13.7,,302,0,0,0,0,0,0
2772,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 12:00:00,-13.7,,302,0,0,0,0,0,0
2773,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 13:00:00,-13.8,,302,0,0,0,0,0,0
2774,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 14:00:00,-13.8,,302,0,0,0,0,0,0
2775,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 15:00:00,-12.8,,302,0,0,0,0,0,0
2776,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 16:00:00,-10.6,,302,0,0,0,0,0,0
2777,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 17:00:00,-8.5,,302,0,0,0,0,0,0
2778,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 18:00:00,-6.3,,302,0,0,0,0,0,0
2779,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 19:00:00,-4.4,,302,0,0,0,0,0,0
2780,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 20:00:00,-2.9,,302,0,0,0,0,0,0
2781,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 21:00:00,-7.0,,302,0,0,0,0,0,0
2782,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 22:00:00,-7.0,,302,0,0,0,0,0,0
2783,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-15 23:00:00,-8.0,,302,0,0,0,0,0,0
2784,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 00:00:00,-8.0,,302,0,0,0,0,0,0
2785,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 01:00:00,-8.0,,302,0,0,0,0,0,0
2786,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 02:00:00,-8.0,,302,0,0,0,0,0,0
2787,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 03:00:00,-8.0,,603,0,0,0,0,0,0
2788,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 04:00:00,-8.0,14.0,603,0,0,0,0,0,0
2789,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 05:00:00,-8.0,,603,0,0,0,0,0,0
2790,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 06:00:00,-8.0,14.0,603,0,0,0,0,0,0
2791,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 07:00:00,-8.0,,603,0,0,0,0,0,0
2792,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 08:00:00,-7.0,,603,0,0,0,0,0,0
2793,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 09:00:00,-7.0,,603,0,0,0,0,0,0
2794,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 10:00:00,-7.0,,603,0,0,0,0,0,0
2795,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 11:00:00,-6.0,,603,0,0,0,0,0,0
2796,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 12:00:00,-6.0,,603,0,0,0,0,0,0
2797,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 13:00:00,-6.0,,603,0,0,0,0,0,0
2798,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 14:00:00,-6.0,,603,0,0,0,0,0,0
2799,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 15:00:00,-4.0,,603,0,0,0,0,0,0
2800,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 16:00:00,-4.0,,603,0,0,0,0,0,0
2801,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 17:00:00,-4.0,,603,0,0,0,0,0,0
2802,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 18:00:00,-3.0,,603,0,0,0,0,0,0
2803,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 19:00:00,-2.0,,603,0,0,0,0,0,0
2804,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 20:00:00,-1.0,,603,0,0,0,0,0,0
2805,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 21:00:00,-2.0,,603,0,0,0,0,0,0
2806,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 22:00:00,-1.0,,603,0,0,0,0,0,0
2807,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-16 23:00:00,-1.0,,603,0,0,0,0,0,0
2808,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 00:00:00,-1.0,,603,0,0,0,0,0,0
2809,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 01:00:00,-1.0,,603,0,0,0,0,0,0
2810,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 02:00:00,-1.0,,603,0,0,0,0,0,0
2811,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 03:00:00,-1.0,,603,0,0,0,0,0,0
2812,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 04:00:00,-1.0,,603,0,0,0,0,0,0
2813,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 05:00:00,0.0,,603,0,0,0,0,0,0
2814,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 06:00:00,-1.0,,603,0,0,0,0,0,0
2815,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 07:00:00,-1.0,,603,0,0,0,0,0,0
2816,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 08:00:00,-1.0,,603,0,0,0,0,0,0
2817,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 09:00:00,-1.0,,603,0,0,0,0,0,0
2818,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 10:00:00,-1.0,,603,0,0,0,0,0,0
2819,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 11:00:00,-1.0,,603,0,0,0,0,0,0
2820,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 12:00:00,-2.0,5.0,603,0,0,0,0,0,0
2821,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 13:00:00,-1.0,5.0,603,0,0,0,0,0,0
2822,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 14:00:00,-1.0,,603,0,0,0,0,0,0
2823,REAGAN,-101.5230108,31.36617698,192,48383,2021-02-17 15:00:00,0.0,,603,0,0,0,0,0,0
